year,id_birth,resultado_emb,count,mpio_name
2008,11001,DEFUNCION_FETAL,8463,"BOGOTÁ, D.C."
2008,13001,DEFUNCION_FETAL,250,CARTAGENA DE INDIAS
2008,13006,DEFUNCION_FETAL,5,ACHÍ
2008,13030,DEFUNCION_FETAL,1,ALTOS DEL ROSARIO
2008,13042,DEFUNCION_FETAL,4,ARENAL
2008,13052,DEFUNCION_FETAL,1,ARJONA
2008,13074,DEFUNCION_FETAL,1,BARRANCO DE LOBA
2008,13140,DEFUNCION_FETAL,1,CALAMAR
2008,13188,DEFUNCION_FETAL,1,CICUCO
2008,13244,DEFUNCION_FETAL,18,EL CARMEN DE BOLÍVAR
2008,13248,DEFUNCION_FETAL,1,EL GUAMO
2008,13268,DEFUNCION_FETAL,1,EL PEÑÓN
2008,13430,DEFUNCION_FETAL,37,MAGANGUÉ
2008,13433,DEFUNCION_FETAL,1,MAHATES
2008,13442,DEFUNCION_FETAL,1,MARÍA LA BAJA
2008,13468,DEFUNCION_FETAL,7,MOMPÓS
2008,13473,DEFUNCION_FETAL,1,MORALES
2008,13490,DEFUNCION_FETAL,1,NOROSÍ
2008,13549,DEFUNCION_FETAL,3,PINILLOS
2008,13600,DEFUNCION_FETAL,2,RÍO VIEJO
2008,13647,DEFUNCION_FETAL,1,SAN ESTANISLAO
2008,13667,DEFUNCION_FETAL,1,SAN MARTÍN DE LOBA
2008,13670,DEFUNCION_FETAL,2,SAN PABLO
2008,13683,DEFUNCION_FETAL,6,SANTA ROSA
2008,13744,DEFUNCION_FETAL,2,SIMITÍ
2008,13780,DEFUNCION_FETAL,1,TALAIGUA NUEVO
2008,13810,DEFUNCION_FETAL,4,TIQUISIO
2008,13836,DEFUNCION_FETAL,2,TURBACO
2008,13838,DEFUNCION_FETAL,1,TURBANÁ
2008,15001,DEFUNCION_FETAL,71,TUNJA
2008,15022,DEFUNCION_FETAL,2,ALMEIDA
2008,15047,DEFUNCION_FETAL,1,AQUITANIA
2008,15087,DEFUNCION_FETAL,1,BELÉN
2008,15176,DEFUNCION_FETAL,14,CHIQUINQUIRÁ
2008,15223,DEFUNCION_FETAL,6,CUBARÁ
2008,15238,DEFUNCION_FETAL,34,DUITAMA
2008,15244,DEFUNCION_FETAL,1,EL COCUY
2008,15276,DEFUNCION_FETAL,1,FLORESTA
2008,15299,DEFUNCION_FETAL,35,GARAGOA
2008,15317,DEFUNCION_FETAL,2,GUACAMAYAS
2008,15322,DEFUNCION_FETAL,5,GUATEQUE
2008,15332,DEFUNCION_FETAL,3,GÜICÁN DE LA SIERRA
2008,15368,DEFUNCION_FETAL,1,JERICÓ
2008,15407,DEFUNCION_FETAL,2,VILLA DE LEYVA
2008,15425,DEFUNCION_FETAL,1,MACANAL
2008,15455,DEFUNCION_FETAL,1,MIRAFLORES
2008,15466,DEFUNCION_FETAL,1,MONGUÍ
2008,15469,DEFUNCION_FETAL,5,MONIQUIRÁ
2008,15507,DEFUNCION_FETAL,2,OTANCHE
2008,15522,DEFUNCION_FETAL,1,PANQUEBA
2008,15572,DEFUNCION_FETAL,11,PUERTO BOYACÁ
2008,15632,DEFUNCION_FETAL,2,SABOYÁ
2008,15690,DEFUNCION_FETAL,1,SANTA MARÍA
2008,15693,DEFUNCION_FETAL,1,SANTA ROSA DE VITERBO
2008,15723,DEFUNCION_FETAL,1,SATIVASUR
2008,15740,DEFUNCION_FETAL,1,SIACHOQUE
2008,15753,DEFUNCION_FETAL,4,SOATÁ
2008,15755,DEFUNCION_FETAL,1,SOCOTÁ
2008,15757,DEFUNCION_FETAL,1,SOCHA
2008,15759,DEFUNCION_FETAL,35,SOGAMOSO
2008,15762,DEFUNCION_FETAL,1,SORA
2008,15790,DEFUNCION_FETAL,1,TASCO
2008,15804,DEFUNCION_FETAL,2,TIBANÁ
2008,15814,DEFUNCION_FETAL,1,TOCA
2008,15835,DEFUNCION_FETAL,1,TURMEQUÉ
2008,15837,DEFUNCION_FETAL,1,TUTA
2008,15842,DEFUNCION_FETAL,1,ÚMBITA
2008,17001,DEFUNCION_FETAL,132,MANIZALES
2008,17013,DEFUNCION_FETAL,12,AGUADAS
2008,17042,DEFUNCION_FETAL,3,ANSERMA
2008,17050,DEFUNCION_FETAL,1,ARANZAZU
2008,17088,DEFUNCION_FETAL,6,BELALCÁZAR
2008,17174,DEFUNCION_FETAL,141,CHINCHINÁ
2008,17272,DEFUNCION_FETAL,1,FILADELFIA
2008,17380,DEFUNCION_FETAL,302,LA DORADA
2008,17388,DEFUNCION_FETAL,2,LA MERCED
2008,17433,DEFUNCION_FETAL,5,MANZANARES
2008,17444,DEFUNCION_FETAL,7,MARQUETALIA
2008,17486,DEFUNCION_FETAL,2,NEIRA
2008,17495,DEFUNCION_FETAL,4,NORCASIA
2008,17513,DEFUNCION_FETAL,6,PÁCORA
2008,17524,DEFUNCION_FETAL,21,PALESTINA
2008,17541,DEFUNCION_FETAL,8,PENSILVANIA
2008,17614,DEFUNCION_FETAL,106,RIOSUCIO
2008,17616,DEFUNCION_FETAL,5,RISARALDA
2008,17653,DEFUNCION_FETAL,5,SALAMINA
2008,17662,DEFUNCION_FETAL,7,SAMANÁ
2008,17777,DEFUNCION_FETAL,3,SUPÍA
2008,17867,DEFUNCION_FETAL,3,VICTORIA
2008,17873,DEFUNCION_FETAL,2,VILLAMARÍA
2008,17877,DEFUNCION_FETAL,3,VITERBO
2008,18001,DEFUNCION_FETAL,109,FLORENCIA
2008,18150,DEFUNCION_FETAL,3,CARTAGENA DEL CHAIRÁ
2008,18247,DEFUNCION_FETAL,4,EL DONCELLO
2008,18753,DEFUNCION_FETAL,2,SAN VICENTE DEL CAGUÁN
2008,18785,DEFUNCION_FETAL,2,SOLITA
2008,19001,DEFUNCION_FETAL,152,POPAYÁN
2008,19022,DEFUNCION_FETAL,4,ALMAGUER
2008,19050,DEFUNCION_FETAL,4,ARGELIA
2008,19075,DEFUNCION_FETAL,3,BALBOA
2008,19100,DEFUNCION_FETAL,7,BOLÍVAR
2008,19110,DEFUNCION_FETAL,1,BUENOS AIRES
2008,19130,DEFUNCION_FETAL,3,CAJIBÍO
2008,19137,DEFUNCION_FETAL,4,CALDONO
2008,19142,DEFUNCION_FETAL,2,CALOTO
2008,19212,DEFUNCION_FETAL,1,CORINTO
2008,19256,DEFUNCION_FETAL,4,EL TAMBO
2008,19300,DEFUNCION_FETAL,1,GUACHENÉ
2008,19318,DEFUNCION_FETAL,4,GUAPI
2008,19355,DEFUNCION_FETAL,3,INZÁ
2008,19364,DEFUNCION_FETAL,2,JAMBALÓ
2008,19397,DEFUNCION_FETAL,1,LA VEGA
2008,19418,DEFUNCION_FETAL,2,LÓPEZ DE MICAY
2008,19450,DEFUNCION_FETAL,2,MERCADERES
2008,19473,DEFUNCION_FETAL,1,MORALES
2008,19513,DEFUNCION_FETAL,1,PADILLA
2008,19517,DEFUNCION_FETAL,7,PÁEZ
2008,19532,DEFUNCION_FETAL,6,PATÍA
2008,19548,DEFUNCION_FETAL,6,PIENDAMÓ - TUNÍA
2008,19573,DEFUNCION_FETAL,6,PUERTO TEJADA
2008,19585,DEFUNCION_FETAL,1,PURACÉ
2008,19693,DEFUNCION_FETAL,1,SAN SEBASTIÁN
2008,19698,DEFUNCION_FETAL,65,SANTANDER DE QUILICHAO
2008,19743,DEFUNCION_FETAL,10,SILVIA
2008,19780,DEFUNCION_FETAL,1,SUÁREZ
2008,19785,DEFUNCION_FETAL,2,SUCRE
2008,19807,DEFUNCION_FETAL,2,TIMBÍO
2008,19821,DEFUNCION_FETAL,6,TORIBÍO
2008,19824,DEFUNCION_FETAL,2,TOTORÓ
2008,19845,DEFUNCION_FETAL,1,VILLA RICA
2008,20001,DEFUNCION_FETAL,210,VALLEDUPAR
2008,20011,DEFUNCION_FETAL,198,AGUACHICA
2008,20013,DEFUNCION_FETAL,5,AGUSTÍN CODAZZI
2008,20045,DEFUNCION_FETAL,1,BECERRIL
2008,20060,DEFUNCION_FETAL,2,BOSCONIA
2008,20175,DEFUNCION_FETAL,3,CHIMICHAGUA
2008,20178,DEFUNCION_FETAL,18,CHIRIGUANÁ
2008,20228,DEFUNCION_FETAL,2,CURUMANÍ
2008,20238,DEFUNCION_FETAL,2,EL COPEY
2008,20250,DEFUNCION_FETAL,1,EL PASO
2008,20295,DEFUNCION_FETAL,2,GAMARRA
2008,20383,DEFUNCION_FETAL,3,LA GLORIA
2008,20517,DEFUNCION_FETAL,1,PAILITAS
2008,20550,DEFUNCION_FETAL,3,PELAYA
2008,20570,DEFUNCION_FETAL,1,PUEBLO BELLO
2008,20614,DEFUNCION_FETAL,2,RÍO DE ORO
2008,20621,DEFUNCION_FETAL,1,LA PAZ
2008,20710,DEFUNCION_FETAL,4,SAN ALBERTO
2008,20770,DEFUNCION_FETAL,2,SAN MARTÍN
2008,20787,DEFUNCION_FETAL,3,TAMALAMEQUE
2008,23001,DEFUNCION_FETAL,1896,MONTERÍA
2008,23068,DEFUNCION_FETAL,7,AYAPEL
2008,23079,DEFUNCION_FETAL,1,BUENAVISTA
2008,23090,DEFUNCION_FETAL,1,CANALETE
2008,23162,DEFUNCION_FETAL,15,CERETÉ
2008,23189,DEFUNCION_FETAL,1,CIÉNAGA DE ORO
2008,23300,DEFUNCION_FETAL,1,COTORRA
2008,23350,DEFUNCION_FETAL,1,LA APARTADA
2008,23417,DEFUNCION_FETAL,58,LORICA
2008,23466,DEFUNCION_FETAL,2,MONTELÍBANO
2008,23555,DEFUNCION_FETAL,3,PLANETA RICA
2008,23574,DEFUNCION_FETAL,1,PUERTO ESCONDIDO
2008,23580,DEFUNCION_FETAL,1,PUERTO LIBERTADOR
2008,23660,DEFUNCION_FETAL,16,SAHAGÚN
2008,23670,DEFUNCION_FETAL,1,SAN ANDRÉS DE SOTAVENTO
2008,23672,DEFUNCION_FETAL,4,SAN ANTERO
2008,23675,DEFUNCION_FETAL,1,SAN BERNARDO DEL VIENTO
2008,23678,DEFUNCION_FETAL,2,SAN CARLOS
2008,23686,DEFUNCION_FETAL,1,SAN PELAYO
2008,23807,DEFUNCION_FETAL,4,TIERRALTA
2008,23855,DEFUNCION_FETAL,3,VALENCIA
2008,25001,DEFUNCION_FETAL,4,AGUA DE DIOS
2008,25035,DEFUNCION_FETAL,2,ANAPOIMA
2008,25040,DEFUNCION_FETAL,2,ANOLAIMA
2008,25086,DEFUNCION_FETAL,1,BELTRÁN
2008,25099,DEFUNCION_FETAL,2,BOJACÁ
2008,25123,DEFUNCION_FETAL,1,CACHIPAY
2008,25126,DEFUNCION_FETAL,1,CAJICÁ
2008,25151,DEFUNCION_FETAL,7,CÁQUEZA
2008,25154,DEFUNCION_FETAL,1,CARMEN DE CARUPA
2008,25175,DEFUNCION_FETAL,18,CHÍA
2008,25183,DEFUNCION_FETAL,1,CHOCONTÁ
2008,25200,DEFUNCION_FETAL,2,COGUA
2008,25245,DEFUNCION_FETAL,3,EL COLEGIO
2008,25258,DEFUNCION_FETAL,1,EL PEÑÓN
2008,25260,DEFUNCION_FETAL,1,EL ROSAL
2008,25269,DEFUNCION_FETAL,574,FACATATIVÁ
2008,25279,DEFUNCION_FETAL,1,FÓMEQUE
2008,25286,DEFUNCION_FETAL,5,FUNZA
2008,25288,DEFUNCION_FETAL,1,FÚQUENE
2008,25290,DEFUNCION_FETAL,10,FUSAGASUGÁ
2008,25297,DEFUNCION_FETAL,24,GACHETÁ
2008,25307,DEFUNCION_FETAL,386,GIRARDOT
2008,25312,DEFUNCION_FETAL,1,GRANADA
2008,25317,DEFUNCION_FETAL,1,GUACHETÁ
2008,25320,DEFUNCION_FETAL,140,GUADUAS
2008,25322,DEFUNCION_FETAL,1,GUASCA
2008,25326,DEFUNCION_FETAL,1,GUATAVITA
2008,25368,DEFUNCION_FETAL,1,JERUSALÉN
2008,25386,DEFUNCION_FETAL,125,LA MESA
2008,25402,DEFUNCION_FETAL,1,LA VEGA
2008,25430,DEFUNCION_FETAL,18,MADRID
2008,25473,DEFUNCION_FETAL,2,MOSQUERA
2008,25486,DEFUNCION_FETAL,2,NEMOCÓN
2008,25488,DEFUNCION_FETAL,5,NILO
2008,25491,DEFUNCION_FETAL,1,NOCAIMA
2008,25513,DEFUNCION_FETAL,6,PACHO
2008,25572,DEFUNCION_FETAL,4,PUERTO SALGAR
2008,25599,DEFUNCION_FETAL,1,APULO
2008,25612,DEFUNCION_FETAL,4,RICAURTE
2008,25658,DEFUNCION_FETAL,1,SAN FRANCISCO
2008,25740,DEFUNCION_FETAL,2,SIBATÉ
2008,25743,DEFUNCION_FETAL,2,SILVANIA
2008,25754,DEFUNCION_FETAL,324,SOACHA
2008,25758,DEFUNCION_FETAL,3,SOPÓ
2008,25769,DEFUNCION_FETAL,1,SUBACHOQUE
2008,25781,DEFUNCION_FETAL,1,SUTATAUSA
2008,25793,DEFUNCION_FETAL,2,TAUSA
2008,25817,DEFUNCION_FETAL,3,TOCANCIPÁ
2008,25839,DEFUNCION_FETAL,1,UBALÁ
2008,25843,DEFUNCION_FETAL,21,VILLA DE SAN DIEGO DE UBATÉ
2008,25862,DEFUNCION_FETAL,1,VERGARA
2008,25875,DEFUNCION_FETAL,6,VILLETA
2008,25878,DEFUNCION_FETAL,2,VIOTÁ
2008,25899,DEFUNCION_FETAL,235,ZIPAQUIRÁ
2008,27001,DEFUNCION_FETAL,74,QUIBDÓ
2008,27006,DEFUNCION_FETAL,1,ACANDÍ
2008,27160,DEFUNCION_FETAL,1,CÉRTEGUI
2008,27245,DEFUNCION_FETAL,1,EL CARMEN DE ATRATO
2008,27361,DEFUNCION_FETAL,7,ISTMINA
2008,27413,DEFUNCION_FETAL,1,LLORÓ
2008,27430,DEFUNCION_FETAL,1,MEDIO BAUDÓ
2008,27600,DEFUNCION_FETAL,1,RÍO QUITO
2008,27615,DEFUNCION_FETAL,4,RIOSUCIO
2008,27787,DEFUNCION_FETAL,2,TADÓ
2008,27800,DEFUNCION_FETAL,1,UNGUÍA
2008,41001,DEFUNCION_FETAL,1019,NEIVA
2008,41006,DEFUNCION_FETAL,8,ACEVEDO
2008,41013,DEFUNCION_FETAL,1,AGRADO
2008,41016,DEFUNCION_FETAL,5,AIPE
2008,41020,DEFUNCION_FETAL,10,ALGECIRAS
2008,41026,DEFUNCION_FETAL,1,ALTAMIRA
2008,41078,DEFUNCION_FETAL,1,BARAYA
2008,41132,DEFUNCION_FETAL,6,CAMPOALEGRE
2008,41206,DEFUNCION_FETAL,3,COLOMBIA
2008,41298,DEFUNCION_FETAL,471,GARZÓN
2008,41306,DEFUNCION_FETAL,1,GIGANTE
2008,41319,DEFUNCION_FETAL,2,GUADALUPE
2008,41349,DEFUNCION_FETAL,3,HOBO
2008,41357,DEFUNCION_FETAL,1,ÍQUIRA
2008,41359,DEFUNCION_FETAL,8,ISNOS
2008,41378,DEFUNCION_FETAL,5,LA ARGENTINA
2008,41396,DEFUNCION_FETAL,111,LA PLATA
2008,41483,DEFUNCION_FETAL,3,NÁTAGA
2008,41503,DEFUNCION_FETAL,4,OPORAPA
2008,41518,DEFUNCION_FETAL,2,PAICOL
2008,41524,DEFUNCION_FETAL,5,PALERMO
2008,41530,DEFUNCION_FETAL,1,PALESTINA
2008,41548,DEFUNCION_FETAL,1,PITAL
2008,41551,DEFUNCION_FETAL,233,PITALITO
2008,41615,DEFUNCION_FETAL,5,RIVERA
2008,41660,DEFUNCION_FETAL,6,SALADOBLANCO
2008,41668,DEFUNCION_FETAL,10,SAN AGUSTÍN
2008,41770,DEFUNCION_FETAL,1,SUAZA
2008,41791,DEFUNCION_FETAL,1,TARQUI
2008,41797,DEFUNCION_FETAL,7,TESALIA
2008,41799,DEFUNCION_FETAL,2,TELLO
2008,41801,DEFUNCION_FETAL,2,TERUEL
2008,41807,DEFUNCION_FETAL,3,TIMANÁ
2008,41872,DEFUNCION_FETAL,2,VILLAVIEJA
2008,44001,DEFUNCION_FETAL,67,RIOHACHA
2008,44035,DEFUNCION_FETAL,1,ALBANIA
2008,44078,DEFUNCION_FETAL,5,BARRANCAS
2008,44279,DEFUNCION_FETAL,2,FONSECA
2008,44430,DEFUNCION_FETAL,25,MAICAO
2008,44560,DEFUNCION_FETAL,9,MANAURE
2008,44650,DEFUNCION_FETAL,28,SAN JUAN DEL CESAR
2008,44847,DEFUNCION_FETAL,8,URIBIA
2008,44874,DEFUNCION_FETAL,1,VILLANUEVA
2008,47001,DEFUNCION_FETAL,101,SANTA MARTA
2008,47058,DEFUNCION_FETAL,7,ARIGUANÍ
2008,47170,DEFUNCION_FETAL,2,CHIVOLO
2008,47189,DEFUNCION_FETAL,30,CIÉNAGA
2008,47245,DEFUNCION_FETAL,26,EL BANCO
2008,47258,DEFUNCION_FETAL,1,EL PIÑÓN
2008,47268,DEFUNCION_FETAL,2,EL RETÉN
2008,47288,DEFUNCION_FETAL,7,FUNDACIÓN
2008,47318,DEFUNCION_FETAL,6,GUAMAL
2008,47460,DEFUNCION_FETAL,3,NUEVA GRANADA
2008,47551,DEFUNCION_FETAL,13,PIVIJAY
2008,47555,DEFUNCION_FETAL,20,PLATO
2008,47660,DEFUNCION_FETAL,1,SABANAS DE SAN ÁNGEL
2008,47707,DEFUNCION_FETAL,2,SANTA ANA
2008,47745,DEFUNCION_FETAL,2,SITIONUEVO
2008,47960,DEFUNCION_FETAL,2,ZAPAYÁN
2008,47980,DEFUNCION_FETAL,1,ZONA BANANERA
2008,50001,DEFUNCION_FETAL,714,VILLAVICENCIO
2008,50006,DEFUNCION_FETAL,9,ACACÍAS
2008,05001,DEFUNCION_FETAL,2664,MEDELLÍN
2008,05002,DEFUNCION_FETAL,5,ABEJORRAL
2008,05004,DEFUNCION_FETAL,2,ABRIAQUÍ
2008,50110,DEFUNCION_FETAL,3,BARRANCA DE UPÍA
2008,50150,DEFUNCION_FETAL,2,CASTILLA LA NUEVA
2008,05021,DEFUNCION_FETAL,2,ALEJANDRÍA
2008,50226,DEFUNCION_FETAL,2,CUMARAL
2008,50270,DEFUNCION_FETAL,1,EL DORADO
2008,50287,DEFUNCION_FETAL,1,FUENTE DE ORO
2008,05030,DEFUNCION_FETAL,7,AMAGÁ
2008,05031,DEFUNCION_FETAL,3,AMALFI
2008,50313,DEFUNCION_FETAL,14,GRANADA
2008,05034,DEFUNCION_FETAL,12,ANDES
2008,50350,DEFUNCION_FETAL,1,LA MACARENA
2008,05036,DEFUNCION_FETAL,2,ANGELÓPOLIS
2008,50370,DEFUNCION_FETAL,2,URIBE
2008,05038,DEFUNCION_FETAL,1,ANGOSTURA
2008,05042,DEFUNCION_FETAL,111,SANTA FÉ DE ANTIOQUIA
2008,05044,DEFUNCION_FETAL,7,ANZÁ
2008,05045,DEFUNCION_FETAL,488,APARTADÓ
2008,05051,DEFUNCION_FETAL,1,ARBOLETES
2008,05055,DEFUNCION_FETAL,4,ARGELIA
2008,50568,DEFUNCION_FETAL,3,PUERTO GAITÁN
2008,50573,DEFUNCION_FETAL,6,PUERTO LÓPEZ
2008,05059,DEFUNCION_FETAL,1,ARMENIA
2008,50680,DEFUNCION_FETAL,1,SAN CARLOS DE GUAROA
2008,50686,DEFUNCION_FETAL,1,SAN JUANITO
2008,05079,DEFUNCION_FETAL,3,BARBOSA
2008,05086,DEFUNCION_FETAL,1,BELMIRA
2008,05088,DEFUNCION_FETAL,71,BELLO
2008,05093,DEFUNCION_FETAL,1,BETULIA
2008,05101,DEFUNCION_FETAL,55,CIUDAD BOLÍVAR
2008,05107,DEFUNCION_FETAL,1,BRICEÑO
2008,05113,DEFUNCION_FETAL,7,BURITICÁ
2008,05120,DEFUNCION_FETAL,1,CÁCERES
2008,05125,DEFUNCION_FETAL,11,CAICEDO
2008,05129,DEFUNCION_FETAL,472,CALDAS
2008,05138,DEFUNCION_FETAL,9,CAÑASGORDAS
2008,05147,DEFUNCION_FETAL,24,CAREPA
2008,05148,DEFUNCION_FETAL,9,EL CARMEN DE VIBORAL
2008,05150,DEFUNCION_FETAL,1,CAROLINA
2008,05154,DEFUNCION_FETAL,52,CAUCASIA
2008,05172,DEFUNCION_FETAL,37,CHIGORODÓ
2008,05197,DEFUNCION_FETAL,1,COCORNÁ
2008,52001,DEFUNCION_FETAL,161,PASTO
2008,52022,DEFUNCION_FETAL,1,ALDANA
2008,05206,DEFUNCION_FETAL,1,CONCEPCIÓN
2008,52079,DEFUNCION_FETAL,62,BARBACOAS
2008,05209,DEFUNCION_FETAL,2,CONCORDIA
2008,05212,DEFUNCION_FETAL,4,COPACABANA
2008,52215,DEFUNCION_FETAL,4,CÓRDOBA
2008,52227,DEFUNCION_FETAL,9,CUMBAL
2008,52233,DEFUNCION_FETAL,1,CUMBITARA
2008,52240,DEFUNCION_FETAL,1,CHACHAGÜÍ
2008,52250,DEFUNCION_FETAL,6,EL CHARCO
2008,52260,DEFUNCION_FETAL,1,EL TAMBO
2008,52317,DEFUNCION_FETAL,3,GUACHUCAL
2008,52323,DEFUNCION_FETAL,1,GUALMATÁN
2008,05234,DEFUNCION_FETAL,30,DABEIBA
2008,52356,DEFUNCION_FETAL,154,IPIALES
2008,05237,DEFUNCION_FETAL,4,DONMATÍAS
2008,52381,DEFUNCION_FETAL,1,LA FLORIDA
2008,52385,DEFUNCION_FETAL,1,LA LLANADA
2008,52399,DEFUNCION_FETAL,10,LA UNIÓN
2008,05240,DEFUNCION_FETAL,8,EBÉJICO
2008,52405,DEFUNCION_FETAL,1,LEIVA
2008,52427,DEFUNCION_FETAL,1,MAGÜÍ
2008,52435,DEFUNCION_FETAL,1,MALLAMA
2008,52473,DEFUNCION_FETAL,4,MOSQUERA
2008,52490,DEFUNCION_FETAL,11,OLAYA HERRERA
2008,05250,DEFUNCION_FETAL,14,EL BAGRE
2008,52520,DEFUNCION_FETAL,2,FRANCISCO PIZARRO
2008,52540,DEFUNCION_FETAL,1,POLICARPA
2008,52560,DEFUNCION_FETAL,4,POTOSÍ
2008,52585,DEFUNCION_FETAL,5,PUPIALES
2008,05264,DEFUNCION_FETAL,1,ENTRERRÍOS
2008,05266,DEFUNCION_FETAL,233,ENVIGADO
2008,52678,DEFUNCION_FETAL,25,SAMANIEGO
2008,52685,DEFUNCION_FETAL,2,SAN BERNARDO
2008,52687,DEFUNCION_FETAL,1,SAN LORENZO
2008,52788,DEFUNCION_FETAL,1,TANGUA
2008,05282,DEFUNCION_FETAL,9,FREDONIA
2008,52835,DEFUNCION_FETAL,39,SAN ANDRÉS DE TUMACO
2008,52838,DEFUNCION_FETAL,8,TÚQUERRES
2008,05284,DEFUNCION_FETAL,17,FRONTINO
2008,05306,DEFUNCION_FETAL,5,GIRALDO
2008,05308,DEFUNCION_FETAL,10,GIRARDOTA
2008,05310,DEFUNCION_FETAL,1,GÓMEZ PLATA
2008,05313,DEFUNCION_FETAL,1,GRANADA
2008,05315,DEFUNCION_FETAL,1,GUADALUPE
2008,05318,DEFUNCION_FETAL,14,GUARNE
2008,05321,DEFUNCION_FETAL,2,GUATAPÉ
2008,05347,DEFUNCION_FETAL,2,HELICONIA
2008,05353,DEFUNCION_FETAL,1,HISPANIA
2008,05360,DEFUNCION_FETAL,388,ITAGÜÍ
2008,05361,DEFUNCION_FETAL,6,ITUANGO
2008,05364,DEFUNCION_FETAL,1,JARDÍN
2008,05368,DEFUNCION_FETAL,3,JERICÓ
2008,05376,DEFUNCION_FETAL,10,LA CEJA
2008,05380,DEFUNCION_FETAL,22,LA ESTRELLA
2008,05390,DEFUNCION_FETAL,2,LA PINTADA
2008,05400,DEFUNCION_FETAL,3,LA UNIÓN
2008,54001,DEFUNCION_FETAL,216,SAN JOSÉ DE CÚCUTA
2008,54003,DEFUNCION_FETAL,2,ÁBREGO
2008,05411,DEFUNCION_FETAL,9,LIBORINA
2008,54128,DEFUNCION_FETAL,1,CÁCHIRA
2008,54206,DEFUNCION_FETAL,1,CONVENCIÓN
2008,05425,DEFUNCION_FETAL,3,MACEO
2008,54261,DEFUNCION_FETAL,4,EL ZULIA
2008,54385,DEFUNCION_FETAL,3,LA ESPERANZA
2008,05440,DEFUNCION_FETAL,7,MARINILLA
2008,54498,DEFUNCION_FETAL,25,OCAÑA
2008,54518,DEFUNCION_FETAL,13,PAMPLONA
2008,05467,DEFUNCION_FETAL,4,MONTEBELLO
2008,54670,DEFUNCION_FETAL,1,SAN CALIXTO
2008,05475,DEFUNCION_FETAL,3,MURINDÓ
2008,05480,DEFUNCION_FETAL,10,MUTATÁ
2008,54810,DEFUNCION_FETAL,3,TIBÚ
2008,05483,DEFUNCION_FETAL,2,NARIÑO
2008,05490,DEFUNCION_FETAL,31,NECOCLÍ
2008,05495,DEFUNCION_FETAL,3,NECHÍ
2008,05501,DEFUNCION_FETAL,2,OLAYA
2008,05541,DEFUNCION_FETAL,7,PEÑOL
2008,05543,DEFUNCION_FETAL,9,PEQUE
2008,05576,DEFUNCION_FETAL,2,PUEBLORRICO
2008,05579,DEFUNCION_FETAL,13,PUERTO BERRÍO
2008,05585,DEFUNCION_FETAL,3,PUERTO NARE
2008,05591,DEFUNCION_FETAL,1,PUERTO TRIUNFO
2008,05604,DEFUNCION_FETAL,7,REMEDIOS
2008,05607,DEFUNCION_FETAL,1,RETIRO
2008,05615,DEFUNCION_FETAL,86,RIONEGRO
2008,05628,DEFUNCION_FETAL,9,SABANALARGA
2008,05631,DEFUNCION_FETAL,12,SABANETA
2008,05647,DEFUNCION_FETAL,1,SAN ANDRÉS DE CUERQUÍA
2008,05649,DEFUNCION_FETAL,1,SAN CARLOS
2008,05652,DEFUNCION_FETAL,3,SAN FRANCISCO
2008,05656,DEFUNCION_FETAL,15,SAN JERÓNIMO
2008,05659,DEFUNCION_FETAL,2,SAN JUAN DE URABÁ
2008,05660,DEFUNCION_FETAL,5,SAN LUIS
2008,05664,DEFUNCION_FETAL,5,SAN PEDRO DE LOS MILAGROS
2008,05665,DEFUNCION_FETAL,5,SAN PEDRO DE URABÁ
2008,05667,DEFUNCION_FETAL,4,SAN RAFAEL
2008,05674,DEFUNCION_FETAL,2,SAN VICENTE FERRER
2008,05679,DEFUNCION_FETAL,9,SANTA BÁRBARA
2008,05686,DEFUNCION_FETAL,5,SANTA ROSA DE OSOS
2008,05690,DEFUNCION_FETAL,3,SANTO DOMINGO
2008,05697,DEFUNCION_FETAL,4,EL SANTUARIO
2008,05736,DEFUNCION_FETAL,5,SEGOVIA
2008,05756,DEFUNCION_FETAL,12,SONSÓN
2008,05761,DEFUNCION_FETAL,15,SOPETRÁN
2008,05789,DEFUNCION_FETAL,8,TÁMESIS
2008,05790,DEFUNCION_FETAL,7,TARAZÁ
2008,05809,DEFUNCION_FETAL,3,TITIRIBÍ
2008,05837,DEFUNCION_FETAL,134,TURBO
2008,05842,DEFUNCION_FETAL,10,URAMITA
2008,05847,DEFUNCION_FETAL,6,URRAO
2008,05854,DEFUNCION_FETAL,2,VALDIVIA
2008,05856,DEFUNCION_FETAL,1,VALPARAÍSO
2008,05858,DEFUNCION_FETAL,2,VEGACHÍ
2008,05861,DEFUNCION_FETAL,1,VENECIA
2008,05873,DEFUNCION_FETAL,2,VIGÍA DEL FUERTE
2008,05885,DEFUNCION_FETAL,2,YALÍ
2008,05887,DEFUNCION_FETAL,15,YARUMAL
2008,05890,DEFUNCION_FETAL,13,YOLOMBÓ
2008,05893,DEFUNCION_FETAL,1,YONDÓ
2008,05895,DEFUNCION_FETAL,2,ZARAGOZA
2008,63001,DEFUNCION_FETAL,348,ARMENIA
2008,63130,DEFUNCION_FETAL,140,CALARCÁ
2008,63190,DEFUNCION_FETAL,5,CIRCASIA
2008,63212,DEFUNCION_FETAL,3,CÓRDOBA
2008,63272,DEFUNCION_FETAL,7,FILANDIA
2008,63302,DEFUNCION_FETAL,2,GÉNOVA
